Temperature,PM2.5,PM10,SO2,CO,status
34.0,20.5,30.6,9.5,1.8,1
24.9,14.3,19.5,5.5,0.88,1
44.1,45.0,59.2,13.0,2.21,0
19.9,16.2,23.2,8.0,0.88,1
25.0,4.4,11.0,3.4,1.05,1
35.8,13.8,27.3,20.6,1.79,0
32.4,2.9,13.8,7.2,1.76,1
52.8,42.7,72.1,33.9,2.46,0
31.8,51.5,73.1,16.8,1.63,1
22.7,8.2,13.6,5.2,1.14,1
28.1,0.3,5.1,5.7,0.99,1
26.8,4.3,9.3,5.4,1.16,1
21.4,13.6,21.9,7.2,1.22,1
35.2,4.7,16.8,13.0,1.3,1
28.2,3.4,11.8,7.7,0.84,1
30.4,8.5,29.2,16.3,1.64,0
36.9,23.7,42.8,19.1,2.15,0
21.9,2.8,9.8,4.4,0.83,1
35.6,16.8,22.6,4.0,1.21,1
30.6,17.0,31.9,9.3,1.54,1
24.8,0.8,9.4,1.9,0.86,1
19.7,1.4,6.7,4.3,1.1,1
32.0,34.2,50.5,8.0,1.49,1
30.6,35.4,53.4,23.4,1.73,0
31.9,4.4,12.0,7.7,1.23,1
25.8,10.2,15.8,5.0,1.03,1
35.0,28.8,37.8,16.0,2.66,0
25.5,42.2,46.7,3.0,0.94,1
30.4,0.2,4.5,5.5,1.06,1
28.2,12.8,21.0,10.6,1.65,1
29.7,2.5,4.3,6.5,0.98,1
27.1,26.3,34.7,6.6,0.92,1
27.4,2.5,17.0,10.3,1.63,1
41.7,89.8,106.8,29.6,2.39,0
28.9,28.6,39.6,8.7,0.76,1
28.0,2.0,7.0,7.9,0.92,1
28.8,18.2,23.0,5.9,1.03,1
27.8,12.5,17.2,5.2,1.0,1
31.5,75.4,82.5,19.2,1.55,1
25.5,24.7,31.1,7.2,1.01,1
33.2,2.8,14.8,15.2,1.88,0
24.7,15.5,25.1,17.7,2.27,0
29.8,27.3,33.4,8.3,0.9,1
40.1,9.2,17.9,18.0,2.16,0
29.1,22.5,25.3,5.8,0.99,1
27.8,4.5,31.9,0.7,1.99,0
34.2,18.1,29.6,11.3,1.73,1
25.5,11.6,16.3,3.0,1.06,1
29.6,10.5,31.9,21.5,2.94,0
38.5,75.0,83.0,1.6,2.35,0
24.6,5.6,19.8,19.1,2.02,0
27.2,18.5,24.7,33.9,2.48,0
23.3,9.4,17.5,12.1,1.41,1
21.7,13.8,25.0,6.9,1.09,1
22.2,11.0,22.4,14.7,1.35,1
38.2,0.7,27.3,23.8,2.18,0
34.4,15.7,28.5,17.2,1.58,1
41.4,27.5,38.8,21.3,2.18,0
24.0,4.1,5.7,4.3,0.89,1
26.4,4.2,7.6,5.8,1.02,1
25.4,17.5,29.2,11.8,1.45,1
18.7,28.3,35.6,4.3,0.94,1
26.3,2.6,6.5,6.4,0.99,1
45.9,67.9,68.3,23.2,2.29,0
23.1,34.7,39.4,4.5,0.85,1
20.9,1.7,8.4,4.9,1.08,1
27.0,18.2,25.4,10.9,1.08,1
28.8,12.0,17.6,7.2,1.06,1
26.4,3.4,6.2,24.1,1.74,0
36.4,35.3,30.1,6.4,1.1,1
42.6,5.8,11.7,25.2,2.33,0
34.4,14.6,20.6,6.4,1.36,1
38.6,9.6,29.6,13.7,2.17,0
34.8,8.9,28.9,16.6,1.8,0
34.9,7.0,9.5,7.8,1.68,1
25.6,0.3,5.2,7.0,0.86,1
26.0,38.8,43.0,6.2,1.15,1
19.6,4.0,8.8,9.1,0.95,1
18.2,9.4,17.0,6.4,0.89,1
44.1,42.0,61.6,32.5,2.39,0
30.1,5.2,7.2,18.6,1.65,1
29.6,7.7,14.1,6.7,0.99,1
30.9,7.1,19.8,4.1,1.19,1
30.9,14.5,24.8,15.9,1.59,1
21.9,16.4,20.3,9.4,0.84,1
21.1,1.1,14.4,13.1,1.54,1
24.0,44.5,52.2,15.4,1.49,1
35.5,5.6,28.7,24.8,2.39,0
29.2,5.8,20.6,11.9,1.46,1
28.9,98.3,118.1,13.4,1.76,0
22.4,34.2,38.7,5.9,1.02,1
40.8,2.4,14.3,10.6,1.04,1
39.1,11.4,31.9,18.5,2.0,0
34.1,14.3,17.4,6.4,1.59,1
20.1,9.2,14.6,3.5,0.93,1
28.1,14.5,19.5,9.3,1.47,1
39.3,15.0,35.5,8.1,2.05,0
21.9,6.7,11.1,7.1,0.93,1
25.3,2.3,10.9,14.1,2.04,0
25.7,11.7,16.9,7.0,1.01,1
24.5,7.8,12.5,4.5,0.94,1
26.4,16.6,21.8,5.7,1.73,1
26.0,12.3,16.1,3.1,0.99,1
41.3,168.6,185.0,28.8,1.99,0
32.6,37.3,53.1,11.8,1.65,1
33.4,3.1,13.0,10.1,1.76,1
24.5,3.5,7.3,4.6,1.37,1
30.2,13.7,22.2,10.1,1.74,0
24.1,15.6,17.9,2.9,1.02,1
33.8,120.5,139.6,5.3,1.88,0
24.0,6.2,13.3,6.6,0.9,1
22.0,7.5,11.7,4.0,0.88,1
28.7,20.4,34.7,9.5,1.4,1
31.6,1.0,7.7,3.2,1.05,1
47.1,15.8,34.2,18.3,1.56,0
26.9,4.4,12.5,11.2,1.69,1
27.3,26.9,33.8,6.0,0.91,1
38.1,115.9,153.7,23.6,2.96,0
50.6,42.9,58.7,29.7,3.34,0
27.3,8.6,11.8,4.8,1.1,1
22.2,19.1,21.7,9.2,1.15,1
49.0,149.7,183.1,7.6,1.12,0
28.3,1.5,6.1,7.0,1.1,1
28.5,1.3,3.1,5.0,0.83,1
27.7,30.4,35.6,5.0,0.86,1
26.9,10.5,18.7,10.5,1.71,1
24.7,11.2,15.3,6.6,0.99,1
25.1,9.5,17.4,4.4,0.83,1
21.5,4.2,10.4,-0.1,0.95,1
30.1,6.7,24.3,12.4,1.34,1
24.8,1.0,9.2,2.7,1.64,1
34.0,25.9,44.1,15.9,2.35,0
32.7,12.6,18.9,9.5,1.65,1
32.4,28.9,38.3,7.0,1.64,1
28.4,21.5,37.8,11.1,1.68,1
22.5,4.9,8.1,3.6,0.97,1
28.8,4.2,8.8,3.9,0.92,1
30.1,7.9,25.2,11.4,1.39,1
24.2,3.3,13.0,14.5,1.22,1
29.7,20.8,30.1,11.6,1.39,1
34.1,49.1,56.2,10.2,1.49,1
24.0,0.0,2.2,6.8,1.13,1
29.1,9.8,30.2,13.4,1.54,0
37.7,16.9,36.9,25.8,2.3,0
25.6,9.2,14.7,1.3,0.88,1
24.7,16.9,24.5,3.4,1.06,1
40.5,61.9,84.7,19.6,3.03,0
36.6,21.9,33.1,19.9,2.3,0
24.6,45.9,52.9,10.9,1.79,1
29.6,33.8,40.2,3.6,1.16,1
31.5,1.5,9.5,8.2,1.39,1
22.3,11.1,18.3,5.1,1.02,1
32.9,6.0,15.9,12.3,1.78,1
28.1,11.8,24.0,9.0,1.07,1
25.2,3.9,8.2,0.2,1.17,1
29.5,1.2,7.0,6.1,0.98,1
24.2,22.8,31.7,10.9,1.46,1
26.8,5.1,10.5,7.2,1.31,1
20.2,11.0,14.6,4.4,0.95,1
23.2,0.8,7.3,5.8,0.91,1
25.8,8.5,16.8,10.3,1.3,1
33.3,9.5,25.1,19.9,1.69,0
25.2,75.3,89.9,10.8,2.18,0
27.5,1.1,6.0,5.6,1.04,1
26.0,1.0,4.5,2.7,1.09,1
38.2,15.8,31.3,11.0,2.43,0
41.4,12.6,27.3,9.1,1.91,0
22.2,2.5,5.7,6.0,0.92,1
28.2,40.9,48.4,8.8,1.64,1
27.3,18.1,24.7,4.6,1.05,1
22.6,5.7,12.1,6.1,0.85,1
48.6,37.5,64.1,5.6,1.75,0
36.0,7.0,21.6,13.8,1.75,0
21.2,6.5,9.8,5.0,1.09,1
25.8,18.9,26.4,7.3,1.0,1
37.1,3.5,19.9,18.4,2.08,0
21.5,10.6,18.8,6.2,1.0,1
27.8,12.1,14.6,4.5,1.06,1
23.6,10.5,13.8,6.3,1.03,1
33.5,54.1,72.7,25.1,1.52,0
21.2,25.1,31.7,10.3,1.48,1
28.4,16.8,28.7,8.2,1.64,1
31.7,30.9,45.9,7.4,1.08,1
28.4,24.6,35.1,12.3,1.53,1
27.7,39.1,50.7,9.8,1.43,1
24.7,0.1,6.4,4.7,0.97,1
32.5,53.5,65.2,11.4,1.54,1
27.5,6.7,16.6,10.1,1.63,1
24.2,29.5,34.0,5.9,1.06,1
48.4,103.3,114.9,25.6,2.23,0
24.7,5.7,8.5,2.9,1.15,1
26.8,10.7,15.9,3.8,1.3,1
27.3,20.4,25.9,2.8,0.83,1
23.1,4.6,14.4,7.8,1.09,1
25.2,2.2,4.3,1.8,0.87,1
19.1,4.8,18.4,5.9,1.98,1
27.9,24.9,29.8,6.1,1.08,1
23.8,21.8,29.6,5.3,0.89,1
29.0,2.0,2.3,5.9,1.03,1
24.2,2.2,7.6,3.6,1.04,1
44.7,87.4,113.0,16.0,2.07,0
47.0,82.5,101.4,24.7,2.46,0
32.2,29.3,38.6,18.3,2.14,0
29.3,113.9,126.4,13.2,1.53,1
40.4,5.1,17.0,11.7,1.35,1
24.0,1.5,8.1,6.0,1.14,1
21.8,1.7,13.9,10.8,1.66,1
24.4,1.6,5.3,7.9,1.02,1
24.9,5.5,12.2,4.6,1.0,1
25.6,8.0,21.8,9.9,1.6,1
28.7,24.5,32.8,7.7,1.46,1
52.3,21.2,36.4,15.6,2.27,0
22.1,0.7,9.3,11.4,1.6,1
28.7,79.8,86.5,6.7,1.2,1
22.4,8.1,12.7,4.0,1.1,1
35.0,3.3,8.2,15.3,1.41,1
35.5,3.2,22.2,16.2,1.74,0
32.6,5.7,19.6,11.8,1.35,1
27.9,2.3,8.1,6.3,1.0,1
26.5,0.1,14.2,3.5,1.14,1
36.8,106.8,117.2,16.0,2.34,0
27.7,12.1,16.9,6.2,1.06,1
26.7,1.4,4.7,5.6,1.07,1
34.4,44.9,62.7,9.1,2.37,0
20.7,8.8,14.1,1.9,0.99,1
25.1,11.5,16.7,3.6,0.88,1
27.6,39.5,54.9,7.3,1.37,1
31.1,31.2,46.1,10.5,1.48,1
32.6,59.1,82.6,9.4,1.7,0
44.0,23.0,42.3,17.2,1.79,0
24.1,80.4,93.2,12.8,1.66,1
22.2,7.9,13.5,5.0,0.89,1
36.4,39.3,62.4,10.8,2.37,0
26.2,21.0,22.0,6.1,0.88,1
33.3,53.4,57.2,14.6,1.81,0
32.6,45.4,61.4,5.2,1.43,1
22.5,3.3,8.3,5.6,0.97,1
24.4,1.2,9.1,7.2,0.89,1
20.6,14.4,21.1,5.0,0.96,1
25.7,47.3,61.1,8.7,1.23,1
30.9,0.6,5.3,6.9,1.02,1
25.2,2.5,6.8,7.1,1.17,1
36.5,4.4,19.3,14.8,2.18,0
24.6,13.9,21.6,5.9,1.11,1
27.6,4.8,8.5,5.1,1.0,1
29.8,3.6,10.8,14.0,1.09,1
24.4,7.4,8.4,4.9,1.02,1
37.2,35.6,44.6,24.1,2.17,0
35.0,52.5,65.4,5.0,1.59,1
42.1,14.7,36.2,0.1,2.31,0
35.5,12.8,37.3,13.0,1.75,0
41.0,11.3,26.7,21.9,2.04,0
24.6,4.1,16.2,2.6,1.83,0
19.1,3.8,7.0,6.6,0.88,1
27.2,8.5,13.2,6.6,0.95,1
30.4,27.8,37.1,8.1,1.98,1
28.4,7.8,11.7,4.8,0.76,1
36.1,19.0,27.4,13.8,1.49,1
17.0,19.0,26.3,8.1,1.0,1
46.6,6.6,31.9,11.8,2.19,0
32.3,28.5,38.8,4.1,1.63,1
21.3,16.1,22.3,3.7,0.98,1
24.0,1.7,7.6,5.4,0.83,1
25.7,4.4,16.6,10.9,1.37,1
27.1,0.1,5.2,6.4,0.99,1
41.1,26.6,42.7,9.0,2.4,0
41.6,62.8,89.8,21.8,2.47,0
42.8,13.8,22.2,9.1,1.97,0
27.8,16.3,24.1,6.8,1.19,1
23.8,8.8,12.7,4.3,0.94,1
27.4,3.6,10.7,3.1,1.06,1
22.2,10.4,11.7,4.9,1.0,1
26.5,18.4,18.5,2.2,1.17,1
32.5,40.5,56.8,18.7,1.86,0
50.4,51.6,74.0,37.6,2.3,0
28.4,17.2,27.6,7.1,1.15,1
27.5,7.0,15.8,0.8,1.09,1
24.3,0.5,5.2,2.6,1.0,1
16.1,14.1,19.9,9.7,0.98,1
30.7,135.1,144.6,20.0,2.12,0
35.5,31.6,52.5,13.6,2.34,0
41.1,14.3,22.6,13.6,1.86,1
24.4,10.9,29.8,6.9,1.47,1
35.5,22.0,38.7,9.9,2.1,0
25.0,15.9,22.9,8.3,1.07,1
25.1,17.5,36.0,17.5,1.51,1
32.5,2.8,15.5,9.0,1.57,1
32.8,18.0,32.4,16.1,1.64,0
25.8,5.0,9.5,2.5,0.98,1
27.3,38.7,45.3,11.5,1.37,0
32.0,21.3,36.9,24.0,2.03,0
26.6,14.2,20.1,3.2,1.23,1
24.8,4.7,11.8,2.5,0.94,1
26.2,34.2,40.9,7.2,1.13,1
30.7,4.9,11.5,8.8,0.98,1
18.0,3.3,6.1,5.3,0.82,1
38.5,12.2,37.4,19.5,1.89,0
23.6,8.8,20.2,9.2,1.23,1
35.0,12.9,17.8,13.8,1.65,1
30.8,11.8,37.1,17.0,1.91,0
31.2,29.4,59.3,18.5,1.79,0
22.7,12.9,15.2,4.9,0.99,1
38.2,5.3,19.4,10.6,2.25,0
28.0,2.8,6.3,7.9,0.91,1
33.5,7.0,14.0,9.1,1.77,0
24.0,27.9,40.8,7.3,1.36,1
40.3,9.7,27.6,10.1,2.58,0
30.1,4.6,15.3,9.6,1.71,1
32.2,2.2,19.5,7.9,1.77,1
27.9,9.0,14.2,9.0,1.06,1
47.0,8.6,24.1,14.0,0.99,0
25.2,0.9,6.0,5.5,0.88,1
31.8,25.6,30.9,4.6,1.09,1
25.1,1.9,6.0,8.4,1.0,1
18.8,8.8,12.2,3.2,0.85,1
26.1,7.8,18.9,11.4,1.63,1
30.8,15.7,21.5,0.7,1.54,1
18.9,7.2,17.2,5.8,1.44,1
42.0,36.7,69.0,11.9,2.49,0
31.0,6.8,20.9,12.8,1.7,1
31.6,46.9,46.9,4.0,1.46,1
23.5,5.2,15.0,0.5,1.41,1
21.9,1.1,6.0,11.4,1.77,1
30.7,23.2,25.8,5.5,0.98,1
19.2,16.4,44.9,7.1,2.25,0
23.0,0.3,4.9,4.8,1.02,1
21.5,19.3,25.4,3.2,1.13,1
29.4,10.7,14.9,2.4,1.03,1
30.0,38.4,55.7,16.4,1.45,0
22.1,1.6,4.1,3.8,1.02,1
23.7,23.3,31.0,5.1,1.04,1
28.0,54.3,60.1,9.3,1.03,1
22.3,2.8,8.6,8.4,0.96,1
28.6,2.4,8.1,4.3,1.71,1
27.3,30.3,35.3,6.6,1.03,1
28.9,5.1,10.3,5.8,0.82,1
29.3,18.2,32.5,12.9,1.4,1
40.5,52.1,80.9,10.5,2.88,0
30.7,37.3,50.0,13.6,1.34,1
29.4,29.6,50.2,11.4,1.89,0
21.2,0.2,3.9,4.5,0.95,1
36.1,8.3,18.9,16.6,1.1,1
25.6,35.5,40.7,-1.7,1.35,1
24.9,2.6,7.2,8.0,0.98,1
31.1,32.4,43.0,14.1,2.06,0
37.4,75.2,85.4,8.6,1.66,1
28.9,2.1,5.9,5.9,1.08,1
36.2,64.0,75.6,12.1,2.28,0
33.3,2.6,10.2,9.9,1.35,1
26.8,52.9,63.6,9.0,1.39,1
48.3,68.6,89.2,20.4,3.36,0
27.7,6.5,10.3,6.5,1.0,1
26.1,8.8,14.4,1.3,1.06,1
27.2,4.2,8.7,6.1,1.01,1
26.3,84.0,93.8,4.8,1.46,1
24.7,22.0,28.7,5.4,1.18,1
33.6,16.1,36.2,18.0,2.24,0
33.2,0.0,8.7,2.4,1.79,1
20.0,1.9,10.8,4.0,1.13,1
20.2,11.5,16.7,7.2,0.99,1
31.1,4.5,6.0,7.7,1.57,1
22.4,0.6,8.0,4.5,0.99,1
36.5,40.9,61.0,1.8,1.85,0
22.4,13.6,19.0,8.7,1.12,1
36.0,5.3,25.4,14.6,1.73,1
29.7,1.6,14.0,9.4,1.72,1
30.4,2.7,21.0,14.3,3.11,0
35.3,13.3,24.1,10.4,1.87,0
18.0,20.5,23.8,17.4,1.67,1
40.5,26.4,34.8,25.1,1.62,0
24.5,2.6,8.3,7.2,0.77,1
36.4,10.8,33.1,13.1,2.07,0
39.1,47.6,57.2,16.8,1.89,0
34.7,9.6,29.2,14.5,2.26,0
34.9,9.3,19.4,7.3,1.57,1
36.2,28.3,47.0,23.3,1.99,0
33.7,45.3,66.0,20.1,2.29,0
39.3,22.6,34.4,12.2,1.77,0
38.9,53.4,66.4,23.0,2.19,0
28.6,3.2,15.6,4.9,1.6,1
20.2,25.8,33.6,6.7,1.06,1
33.1,30.3,48.8,11.8,1.12,1
41.0,27.8,56.5,23.8,2.95,0
28.5,27.0,32.5,5.1,1.04,1
20.2,13.6,10.7,5.0,0.99,1
29.4,6.8,22.0,15.0,1.4,1
23.5,9.5,14.1,6.2,1.03,1
41.1,6.9,30.9,16.4,2.45,0
33.2,14.7,20.5,14.2,1.53,0
27.5,9.0,14.2,4.5,1.16,1
29.9,16.4,18.6,5.8,1.1,1
25.0,3.4,8.8,5.1,0.85,1
30.0,16.2,18.9,6.3,1.05,1
23.3,1.6,6.7,3.8,1.06,1
35.1,5.0,12.2,20.0,1.5,1
24.7,1.2,4.0,3.1,1.03,1
23.5,5.5,10.7,4.1,0.8,1
27.7,11.0,19.6,9.0,1.33,1
39.8,5.0,19.4,7.4,2.27,0
43.1,2.4,16.6,12.2,2.08,0
31.0,7.6,8.9,4.2,1.11,1
23.5,0.3,6.6,3.9,1.22,1
40.7,4.0,16.3,11.1,1.55,1
47.0,104.7,108.8,31.4,3.08,0
27.6,128.5,138.4,4.9,1.17,1
34.9,14.5,27.0,19.5,2.11,0
27.7,0.2,4.6,5.7,1.06,1
36.0,59.9,82.8,18.0,1.98,0
28.9,2.2,5.6,5.9,1.09,1
30.2,3.8,11.4,7.5,1.02,1
22.6,18.8,25.7,2.2,1.02,1
32.2,3.0,12.3,5.5,1.38,0
32.6,5.4,10.9,12.9,1.32,1
35.4,29.2,40.7,8.8,1.74,1
23.6,10.7,14.1,7.4,1.03,1
24.9,3.7,17.6,29.1,1.72,0
29.0,92.7,112.4,6.9,1.84,0
32.2,52.1,54.7,9.3,1.67,1
39.5,32.6,51.0,28.6,1.8,0
31.6,9.4,14.6,10.6,1.31,1
29.1,37.5,47.0,7.9,1.63,1
25.9,13.8,17.9,5.0,1.2,1
20.9,1.8,5.2,5.8,1.01,1
36.5,115.9,128.0,30.8,2.22,0
32.3,52.9,67.1,9.2,2.44,0
35.0,0.6,7.1,13.2,1.58,1
28.3,16.1,19.8,3.2,0.97,1
20.5,5.4,8.9,8.0,1.12,1
26.8,2.3,8.2,5.6,0.88,1
17.2,42.7,48.7,5.9,1.08,1
26.8,32.6,34.3,5.7,0.92,1
33.5,22.1,41.0,15.7,2.17,0
31.4,2.3,7.9,7.6,1.01,1
37.2,120.7,129.3,12.5,1.93,0
45.9,59.1,79.3,4.4,1.94,0
28.1,2.0,6.9,1.1,0.85,1
23.1,2.3,8.1,7.7,1.13,1
30.3,7.3,18.8,14.1,1.39,1
45.7,2.0,21.9,10.0,2.0,0
16.4,25.0,28.3,4.0,1.15,1
24.5,1.4,8.1,2.4,1.02,1
27.8,27.2,34.4,18.4,2.06,0
26.8,20.7,35.2,13.2,1.72,1
41.1,15.8,34.3,17.5,1.88,0
29.1,1.6,3.0,5.6,1.05,1
31.0,11.1,14.5,9.9,0.86,1
35.2,0.7,5.3,5.2,0.98,1
25.4,7.8,13.0,9.8,0.97,1
26.6,8.9,13.5,7.9,1.0,1
24.4,12.9,18.3,5.6,1.2,1
42.9,37.2,58.6,12.3,1.95,0
40.4,33.1,55.6,17.9,1.82,0
37.5,43.4,58.7,21.8,1.79,0
26.5,14.5,17.0,8.0,1.13,1
27.6,18.0,24.3,5.3,0.8,1
21.0,7.5,11.7,4.4,1.05,1
44.1,18.7,39.9,18.1,1.87,0
27.5,2.4,10.0,5.8,0.99,1
34.5,2.7,8.0,4.4,0.94,1
24.7,9.3,13.9,2.4,0.92,1
20.9,3.9,11.2,5.9,1.05,1
17.8,1.2,6.8,3.0,0.95,1
35.1,2.8,21.0,5.9,2.06,0
43.6,64.7,85.9,4.5,2.72,0
23.9,4.1,6.0,1.8,1.03,1
48.8,25.5,50.1,38.7,2.87,0
25.4,19.2,26.3,7.8,0.99,1
29.4,29.3,40.2,11.2,1.72,1
30.6,1.1,5.2,7.4,0.93,1
26.9,4.7,10.2,7.5,1.03,1
28.6,26.2,52.2,7.1,2.04,0
31.4,19.8,30.5,13.3,1.86,1
43.7,14.1,54.0,20.5,2.47,0
29.9,16.2,29.3,18.2,1.85,0
24.7,0.0,2.3,3.9,0.99,1
23.9,18.2,24.0,2.1,0.94,1
42.1,30.9,41.8,12.0,2.09,0
22.2,13.2,35.8,12.6,1.54,0
42.1,3.9,21.4,20.7,1.69,0
23.6,7.9,9.2,6.9,1.19,1
32.0,28.6,41.8,23.0,2.11,0
30.5,9.3,19.7,6.5,1.97,1
33.9,3.5,15.2,10.9,1.41,1
39.0,66.6,99.7,15.2,2.2,0
37.6,13.4,32.0,13.1,2.41,0
33.9,22.7,30.8,15.3,1.98,1
33.2,6.3,15.7,1.1,1.14,1
43.5,25.1,44.1,18.8,1.8,0
56.5,74.6,93.9,22.2,2.2,0
21.0,37.7,55.3,13.6,1.52,0
43.6,21.3,35.6,19.8,2.72,0
32.7,64.9,78.4,-1.9,1.93,0
31.7,6.9,16.7,7.0,1.37,1
29.7,1.6,5.1,5.9,0.99,1
23.6,2.6,7.0,6.3,1.12,1
25.6,7.9,10.6,7.8,0.9,1
30.2,18.3,25.0,4.2,0.87,1
26.0,27.6,42.3,6.3,1.79,1
34.4,4.9,16.4,12.6,1.71,0
34.1,6.8,16.3,15.3,1.57,1
28.9,8.0,19.1,1.5,1.56,1
40.9,3.4,26.7,10.2,1.75,0
29.1,3.8,12.6,-0.5,1.7,1
39.2,27.4,40.3,11.1,1.91,0
29.1,0.7,5.2,3.9,0.84,1
42.0,10.8,29.5,35.7,2.21,0
33.3,21.3,33.9,2.9,1.35,1
27.1,4.0,16.0,15.2,1.9,0
29.5,37.4,50.4,5.2,1.47,1
31.8,29.4,39.1,5.8,1.76,1
23.4,5.8,12.1,7.8,1.02,1
27.3,0.8,9.0,9.1,1.11,1
28.8,8.8,20.2,6.5,1.48,1
44.9,10.6,34.3,19.3,2.53,0
33.0,68.7,92.0,27.9,3.01,0
43.0,12.3,21.3,6.6,1.72,1
26.5,68.7,77.0,12.9,2.05,0
37.5,38.5,45.1,14.6,1.74,0
22.9,2.8,10.5,3.0,1.04,1
33.0,15.6,27.7,10.2,1.08,1
30.3,18.8,29.0,11.2,1.47,1
24.4,1.1,2.1,4.2,1.09,1
21.0,2.0,7.4,6.4,1.12,1
23.7,9.6,17.0,8.0,1.07,1
20.0,15.6,21.0,6.0,0.89,1
29.3,37.0,47.7,15.4,2.14,0
31.5,4.3,14.8,12.9,1.61,1
33.8,24.5,36.1,7.3,1.36,1
27.8,19.8,24.5,4.3,0.96,1
30.1,2.8,10.3,13.3,1.32,1
44.2,1.7,26.7,24.5,2.43,0
20.7,5.6,14.0,5.9,0.9,1
26.6,0.2,5.9,2.8,0.88,1
42.2,15.2,38.9,24.1,2.27,0
27.4,1.4,4.2,3.1,1.04,1
41.7,3.2,19.6,24.5,1.92,0
30.1,28.6,43.6,24.2,2.19,0
30.6,5.2,8.5,12.3,1.1,1
20.3,3.3,10.1,5.0,0.81,1
23.2,8.0,14.3,14.3,1.57,1
31.9,16.7,30.3,9.0,1.76,1
35.4,72.1,81.2,12.6,1.71,1
32.6,66.7,75.0,7.4,1.86,1
28.4,22.0,33.3,10.9,1.46,1
37.3,59.5,69.4,12.7,1.48,1
35.7,2.9,11.2,14.4,1.36,1
44.4,48.6,59.1,23.9,3.15,0
31.5,55.0,68.7,12.5,1.35,1
23.3,6.4,13.1,3.8,1.13,1
23.8,19.9,25.8,5.6,0.83,1
27.8,72.5,89.7,6.2,1.81,1
47.0,4.5,19.7,8.7,2.69,0
34.4,5.1,17.4,10.0,2.06,0
23.6,17.4,24.3,2.0,0.91,1
31.5,4.6,9.8,21.3,1.9,0
26.8,2.0,8.9,1.5,0.96,1
41.2,26.7,40.8,-0.2,1.62,0
25.9,6.0,9.8,7.9,1.15,1
38.1,5.4,4.6,28.2,2.68,0
31.7,13.1,26.0,18.5,2.09,0
43.5,43.6,71.4,18.7,2.92,0
30.5,28.4,38.1,15.2,1.76,1
21.8,11.2,20.6,6.4,1.05,1
24.1,31.0,35.5,4.0,0.91,1
28.4,28.4,32.2,9.0,1.74,1
26.6,6.1,9.5,4.6,1.02,1
19.2,4.1,7.2,4.0,1.1,1
42.9,35.8,48.5,23.2,2.0,0
26.0,1.1,9.2,5.2,0.72,1
24.0,1.3,7.0,3.0,0.98,1
40.0,47.8,56.7,25.1,1.71,0
23.4,17.0,23.4,10.6,0.89,1
22.6,20.5,22.9,8.7,1.03,1
37.6,17.5,42.8,19.1,2.13,0
35.3,25.8,35.6,14.6,1.96,0
32.8,4.4,11.3,11.4,1.58,1
34.7,29.7,43.7,11.6,1.6,1
31.1,29.0,47.1,10.2,2.17,0
39.4,0.6,10.8,16.2,1.25,1
41.2,30.7,32.2,19.0,2.53,0
35.0,38.4,47.6,5.5,1.24,1
26.9,7.5,24.3,15.1,1.67,1
21.8,17.0,20.6,3.3,0.92,1
34.6,21.9,32.1,1.9,1.19,1
21.1,3.7,9.6,4.5,1.0,1
23.7,3.6,8.4,2.5,0.94,1
23.8,14.0,16.6,2.3,1.17,1
35.1,47.6,59.2,12.9,1.49,1
39.8,39.5,50.1,6.9,1.38,1
22.1,4.9,11.3,4.2,1.03,1
21.9,0.5,2.0,4.4,0.81,1
27.1,11.1,15.6,5.7,0.98,1
30.9,15.0,29.6,8.3,1.38,1
25.7,2.5,14.9,10.5,1.44,1
23.6,41.9,48.4,5.3,1.02,1
41.4,25.7,35.8,4.8,1.99,0
18.9,0.2,2.7,1.5,0.92,1
31.2,29.1,39.3,10.1,1.51,1
22.6,7.4,12.9,3.9,0.89,1
40.6,39.2,60.7,18.6,1.85,0
43.7,14.9,21.4,23.9,2.01,0
30.2,47.1,76.3,18.7,2.86,0
26.3,5.1,10.9,6.4,1.13,1
22.9,4.0,9.7,5.6,0.9,1
29.0,20.3,26.8,5.7,0.72,1
37.5,29.0,38.5,25.2,1.86,0
27.9,1.7,4.8,2.4,0.95,1
24.0,5.1,14.0,2.0,1.02,1
40.5,65.0,81.4,17.1,1.6,0
26.3,73.4,81.3,3.4,0.87,1
23.5,3.8,7.7,6.9,0.82,1
43.9,4.6,15.6,21.9,2.05,0
33.3,7.0,23.0,6.6,1.83,1
22.9,3.3,7.0,5.8,0.88,1
34.2,8.9,19.0,12.6,1.41,1
52.4,204.0,221.6,12.9,3.16,0
29.1,8.0,19.3,25.8,1.72,0
25.0,4.2,9.0,5.6,1.19,1
35.1,39.8,74.7,30.7,2.55,0
31.6,34.2,38.6,7.6,1.83,1
29.9,36.2,41.4,3.3,0.91,1
26.0,13.1,17.6,2.6,1.03,1
41.6,13.0,27.3,8.7,3.35,0
36.0,1.1,21.3,1.8,2.63,0
21.8,24.3,32.4,7.5,0.96,1
29.3,22.6,31.6,7.0,1.68,1
40.5,46.9,66.7,9.2,1.83,0
37.0,44.2,56.1,5.7,1.76,0
25.8,0.3,10.3,9.9,1.62,1
26.3,4.5,22.1,11.0,2.22,0
50.7,2.4,9.5,21.5,2.34,0
22.4,1.2,9.4,8.5,0.84,1
28.8,17.3,23.2,6.8,1.1,1
33.9,3.5,8.3,10.8,1.4,1
21.6,17.5,21.6,10.5,1.03,1
